Skoleår;Utdanningsprogram;Nivå;Skole;B;H;I;M;S
2021/22;ST;Totalt;Re videregående skole;286;6;3;3;4
2021/22;BA;vg 1;Re videregående skole;76;0;0;1;1
2021/22;HS;vg 1;Re videregående skole;55;2;1;1;1
2021/22;ID;vg 1;Re videregående skole;57;0;0;0;0
2021/22;ST;vg 1;Re videregående skole;110;5;0;2;1
2021/22;Alle utdanningsprogram;vg 1;Re videregående skole;298;7;1;4;3
2021/22;BA;vg 2;Re videregående skole;64;2;0;0;5
2021/22;HS;vg 2;Re videregående skole;63;4;2;2;2
2021/22;ID;vg 2;Re videregående skole;54;0;1;1;0
2021/22;ST;vg 2;Re videregående skole;90;0;3;1;2
2021/22;Alle utdanningsprogram;vg 2;Re videregående skole;271;6;6;4;9
2021/22;ID;vg 3;Re videregående skole;57;0;0;0;0
2021/22;PB;vg 3;Re videregående skole;30;0;0;0;0
2021/22;ST;vg 3;Re videregående skole;86;1;0;0;1
2021/22;Alle utdanningsprogram;vg 3;Re videregående skole;173;1;0;0;1
2021/22;Alle utdanningsprogram;Totalt;Nøtterøy videregående skole;510;7;23;18;9
2021/22;HS;Totalt;Nøtterøy videregående skole;107;2;11;3;6
2021/22;PB;Totalt;Nøtterøy videregående skole;16;1;0;2;0
2021/22;ST;Totalt;Nøtterøy videregående skole;387;4;12;13;3
2021/22;HS;vg 1;Nøtterøy videregående skole;42;0;7;2;4
2021/22;ST;vg 1;Nøtterøy videregående skole;135;1;7;0;2
2021/22;Alle utdanningsprogram;vg 1;Nøtterøy videregående skole;177;1;14;2;6
2021/22;HS;vg 2;Nøtterøy videregående skole;53;2;1;1;2
2021/22;ST;vg 2;Nøtterøy videregående skole;118;2;4;6;0
2021/22;Alle utdanningsprogram;vg 2;Nøtterøy videregående skole;171;4;5;7;2
2021/22;HS;vg 3;Nøtterøy videregående skole;12;0;3;0;0
2021/22;PB;vg 3;Nøtterøy videregående skole;16;1;0;2;0
2021/22;ST;vg 3;Nøtterøy videregående skole;134;1;1;7;1
2021/22;Alle utdanningsprogram;vg 3;Nøtterøy videregående skole;162;2;4;9;1
2021/22;Alle utdanningsprogram;Totalt;Melsom videregående skole;132;1;10;23;6
2021/22;ME;Totalt;Melsom videregående skole;20;0;1;7;1
2021/22;NA;Totalt;Melsom videregående skole;76;0;6;13;3
2021/22;PB;Totalt;Melsom videregående skole;16;1;1;1;2
2021/22;ST;Totalt;Melsom videregående skole;20;0;2;2;0
2021/22;ME;vg 1;Melsom videregående skole;7;0;0;2;0
2021/22;NA;vg 1;Melsom videregående skole;32;0;4;6;2
2021/22;ST;vg 1;Melsom videregående skole;10;0;0;0;0
2021/22;Alle utdanningsprogram;vg 1;Melsom videregående skole;49;0;4;8;2
2021/22;ME;vg 2;Melsom videregående skole;8;0;0;3;0
2021/22;NA;vg 2;Melsom videregående skole;34;0;2;7;1
2021/22;ST;vg 2;Melsom videregående skole;8;0;0;2;0
2021/22;Alle utdanningsprogram;vg 2;Melsom videregående skole;50;0;2;12;1
2021/22;ME;vg 3;Melsom videregående skole;5;0;1;2;1
2021/22;NA;vg 3;Melsom videregående skole;10;0;0;0;0
2021/22;PB;vg 3;Melsom videregående skole;16;1;1;1;2
2021/22;ST;vg 3;Melsom videregående skole;2;0;2;0;0
2021/22;Alle utdanningsprogram;vg 3;Melsom videregående skole;33;1;4;3;3
2021/22;Alle utdanningsprogram;Totalt;Horten videregående skole;909;29;21;55;32
2021/22;EL;Totalt;Horten videregående skole;61;3;1;1;6
2021/22;FD;Totalt;Horten videregående skole;28;1;3;6;5
2021/22;HS;Totalt;Horten videregående skole;122;6;1;6;3
2021/22;ID;Totalt;Horten videregående skole;77;2;8;3;1
2021/22;IM;Totalt;Horten videregående skole;28;1;0;1;1
2021/22;ME;Totalt;Horten videregående skole;71;0;1;10;4
2021/22;PB;Totalt;Horten videregående skole;46;2;1;5;1
2021/22;SR;Totalt;Horten videregående skole;20;1;0;4;3
2021/22;ST;Totalt;Horten videregående skole;429;9;3;17;3
2021/22;TP;Totalt;Horten videregående skole;27;4;3;2;5
2021/22;EL;vg 1;Horten videregående skole;26;2;0;0;2
2021/22;FD;vg 1;Horten videregående skole;22;0;2;3;2
2021/22;HS;vg 1;Horten videregående skole;68;4;0;4;2
2021/22;ID;vg 1;Horten videregående skole;30;0;1;0;0
2021/22;IM;vg 1;Horten videregående skole;15;1;0;0;0
2021/22;ME;vg 1;Horten videregående skole;23;0;0;5;2
2021/22;SR;vg 1;Horten videregående skole;12;1;0;2;2
2021/22;ST;vg 1;Horten videregående skole;145;4;0;2;1
2021/22;TP;vg 1;Horten videregående skole;20;3;2;1;5
2021/22;Alle utdanningsprogram;vg 1;Horten videregående skole;361;15;5;17;16
2021/22;EL;vg 2;Horten videregående skole;28;1;0;1;3
2021/22;FD;vg 2;Horten videregående skole;6;1;1;3;3
2021/22;HS;vg 2;Horten videregående skole;54;2;1;2;1
2021/22;ID;vg 2;Horten videregående skole;21;2;6;1;1
2021/22;IM;vg 2;Horten videregående skole;13;0;0;1;1
2021/22;ME;vg 2;Horten videregående skole;19;0;1;4;2
2021/22;SR;vg 2;Horten videregående skole;8;0;0;2;1
2021/22;ST;vg 2;Horten videregående skole;150;4;2;9;1
2021/22;TP;vg 2;Horten videregående skole;7;1;1;1;0
2021/22;Alle utdanningsprogram;vg 2;Horten videregående skole;306;11;12;24;13
2021/22;EL;vg 3;Horten videregående skole;7;0;1;0;1
2021/22;ID;vg 3;Horten videregående skole;26;0;1;2;0
2021/22;ME;vg 3;Horten videregående skole;29;0;0;1;0
2021/22;PB;vg 3;Horten videregående skole;46;2;1;5;1
2021/22;ST;vg 3;Horten videregående skole;134;1;1;6;1
2021/22;Alle utdanningsprogram;vg 3;Horten videregående skole;242;3;4;14;3
2021/22;Alle utdanningsprogram;Totalt;Holmestrand videregående skole;164;8;3;22;7
2021/22;HS;Totalt;Holmestrand videregående skole;25;2;0;2;1
2021/22;ME;Totalt;Holmestrand videregående skole;7;0;0;1;0
2021/22;PB;Totalt;Holmestrand videregående skole;13;1;1;7;1
2021/22;RM;Totalt;Holmestrand videregående skole;8;0;0;2;2
2021/22;ST;Totalt;Holmestrand videregående skole;98;5;2;8;2
2021/22;TP;Totalt;Holmestrand videregående skole;13;0;0;2;1
2021/22;HS;vg 1;Holmestrand videregående skole;14;2;0;1;1
2021/22;RM;vg 1;Holmestrand videregående skole;2;0;0;1;2
2021/22;ST;vg 1;Holmestrand videregående skole;43;5;0;5;0
2021/22;TP;vg 1;Holmestrand videregående skole;13;0;0;2;1
2021/22;Alle utdanningsprogram;vg 1;Holmestrand videregående skole;72;7;0;9;4
2021/22;HS;vg 2;Holmestrand videregående skole;11;0;0;1;0
2021/22;RM;vg 2;Holmestrand videregående skole;6;0;0;1;0
2021/22;ST;vg 2;Holmestrand videregående skole;19;0;2;2;1
2021/22;Alle utdanningsprogram;vg 2;Holmestrand videregående skole;36;0;2;4;1
2021/22;ME;vg 3;Holmestrand videregående skole;7;0;0;1;0
2021/22;PB;vg 3;Holmestrand videregående skole;13;1;1;7;1
2021/22;ST;vg 3;Holmestrand videregående skole;36;0;0;1;1
2021/22;Alle utdanningsprogram;vg 3;Holmestrand videregående skole;56;1;1;9;2
2021/22;Alle utdanningsprogram;Totalt;Greveskogen videregående skole;681;14;22;29;14
2021/22;IM;Totalt;Greveskogen videregående skole;28;0;0;2;0
2021/22;MD;Totalt;Greveskogen videregående skole;77;1;3;2;4
2021/22;RM;Totalt;Greveskogen videregående skole;64;1;3;5;1
2021/22;SR;Totalt;Greveskogen videregående skole;37;2;2;6;1
2021/22;ST;Totalt;Greveskogen videregående skole;475;10;14;14;8
2021/22;IM;vg 1;Greveskogen videregående skole;14;0;0;2;0
2021/22;MD;vg 1;Greveskogen videregående skole;24;0;2;0;4
2021/22;RM;vg 1;Greveskogen videregående skole;31;1;3;4;1
2021/22;SR;vg 1;Greveskogen videregående skole;13;0;0;1;0
2021/22;ST;vg 1;Greveskogen videregående skole;159;2;6;6;3
2021/22;Alle utdanningsprogram;vg 1;Greveskogen videregående skole;241;3;11;13;8
2021/22;IM;vg 2;Greveskogen videregående skole;14;0;0;0;0
2021/22;MD;vg 2;Greveskogen videregående skole;27;0;1;0;0
2021/22;RM;vg 2;Greveskogen videregående skole;33;0;0;1;0
2021/22;SR;vg 2;Greveskogen videregående skole;24;2;2;5;1
2021/22;ST;vg 2;Greveskogen videregående skole;163;1;4;6;2
2021/22;Alle utdanningsprogram;vg 2;Greveskogen videregående skole;261;3;7;12;3
2021/22;MD;vg 3;Greveskogen videregående skole;26;1;0;2;0
2021/22;ST;vg 3;Greveskogen videregående skole;153;7;4;2;3
2021/22;Alle utdanningsprogram;vg 3;Greveskogen videregående skole;179;8;4;4;3
2021/22;Alle utdanningsprogram;Totalt;Færder videregående skole;548;25;22;25;31
2021/22;BA;Totalt;Færder videregående skole;98;5;8;8;10
2021/22;EL;Totalt;Færder videregående skole;102;2;0;0;2
2021/22;KD;Totalt;Færder videregående skole;66;11;4;7;1
2021/22;PB;Totalt;Færder videregående skole;157;2;6;6;8
2021/22;TP;Totalt;Færder videregående skole;125;5;4;4;10
2021/22;BA;vg 1;Færder videregående skole;48;1;6;6;2
2021/22;EL;vg 1;Færder videregående skole;43;0;0;0;2
2021/22;KD;vg 1;Færder videregående skole;20;11;0;0;1
2021/22;TP;vg 1;Færder videregående skole;48;3;3;2;5
2021/22;Alle utdanningsprogram;vg 1;Færder videregående skole;159;15;9;8;10
2021/22;BA;vg 2;Færder videregående skole;50;4;2;2;8
2021/22;EL;vg 2;Færder videregående skole;43;2;0;0;0
2021/22;KD;vg 2;Færder videregående skole;22;0;4;3;0
2021/22;TP;vg 2;Færder videregående skole;77;2;1;2;5
2021/22;Alle utdanningsprogram;vg 2;Færder videregående skole;192;8;7;7;13
2021/22;EL;vg 3;Færder videregående skole;16;0;0;0;0
2021/22;KD;vg 3;Færder videregående skole;24;0;0;4;0
2021/22;PB;vg 3;Færder videregående skole;157;2;6;6;8
2021/22;Alle utdanningsprogram;vg 3;Færder videregående skole;197;2;6;10;8
2020/21;Totalt;Totalt;Vestfold;7 008;45;179;512;196
2020/21;BA;Totalt;Vestfold;357;0;7;31;15
2020/21;DH;Totalt;Vestfold;61;1;0;9;3
2020/21;EL;Totalt;Vestfold;378;1;13;7;7
2020/21;FD;Totalt;Vestfold;32;0;3;14;8
2020/21;HS;Totalt;Vestfold;770;4;26;55;39
2020/21;ID;Totalt;Vestfold;558;0;9;21;3
2020/21;IM;Totalt;Vestfold;57;1;0;1;1
2020/21;KD;Totalt;Vestfold;123;0;1;26;6
2020/21;MD;Totalt;Vestfold;261;10;5;10;3
2020/21;ME;Totalt;Vestfold;231;0;3;22;4
2020/21;NA;Totalt;Vestfold;69;0;3;9;5
2020/21;PB;Totalt;Vestfold;425;4;15;41;16
2020/21;RM;Totalt;Vestfold;134;1;3;24;7
2020/21;SR;Totalt;Vestfold;129;1;4;26;10
2020/21;SS;Totalt;Vestfold;197;1;4;42;5
2020/21;ST;Totalt;Vestfold;2 908;20;72;117;26
2020/21;TP;Totalt;Vestfold;318;1;11;57;38
2020/21;BA;vg 1;Vestfold;195;0;5;15;13
2020/21;EL;vg 1;Vestfold;186;0;9;4;3
2020/21;FD;vg 1;Vestfold;32;0;3;14;8
2020/21;HS;vg 1;Vestfold;368;3;14;33;26
2020/21;ID;vg 1;Vestfold;198;0;1;6;2
2020/21;IM;vg 1;Vestfold;57;1;0;1;1
2020/21;KD;vg 1;Vestfold;51;0;1;4;3
2020/21;MD;vg 1;Vestfold;87;5;3;3;0
2020/21;ME;vg 1;Vestfold;68;0;0;12;3
2020/21;NA;vg 1;Vestfold;42;0;2;5;4
2020/21;RM;vg 1;Vestfold;74;0;2;17;6
2020/21;SR;vg 1;Vestfold;129;1;4;26;10
2020/21;ST;vg 1;Vestfold;991;6;33;35;10
2020/21;TP;vg 1;Vestfold;157;1;6;43;22
2020/21;Alle utdanningsprogram;vg 1;Vestfold;2 635;17;83;218;111
2020/21;BA;vg 2;Vestfold;162;0;2;16;2
2020/21;DH;vg 2;Vestfold;57;1;0;7;3
2020/21;EL;vg 2;Vestfold;163;1;1;3;1
2020/21;HS;vg 2;Vestfold;366;1;10;21;12
2020/21;ID;vg 2;Vestfold;189;0;8;6;1
2020/21;KD;vg 2;Vestfold;36;0;0;15;3
2020/21;MD;vg 2;Vestfold;87;3;2;3;1
2020/21;ME;vg 2;Vestfold;77;0;3;7;1
2020/21;NA;vg 2;Vestfold;18;0;0;3;1
2020/21;RM;vg 2;Vestfold;60;1;1;7;1
2020/21;SS;vg 2;Vestfold;197;1;4;42;5
2020/21;ST;vg 2;Vestfold;911;7;24;42;8
2020/21;TP;vg 2;Vestfold;161;0;5;14;16
2020/21;Alle utdanningsprogram;vg 2;Vestfold;2 484;15;60;186;55
2020/21;DH;vg 3;Vestfold;4;0;0;2;0
2020/21;EL;vg 3;Vestfold;29;0;3;0;3
2020/21;HS;vg 3;Vestfold;36;0;2;1;1
2020/21;ID;vg 3;Vestfold;171;0;0;9;0
2020/21;KD;vg 3;Vestfold;36;0;0;7;0
2020/21;MD;vg 3;Vestfold;87;2;0;4;2
2020/21;ME;vg 3;Vestfold;86;0;0;3;0
2020/21;NA;vg 3;Vestfold;9;0;1;1;0
2020/21;PB;vg 3;Vestfold;425;4;15;41;16
2020/21;ST;vg 3;Vestfold;1 006;7;15;40;8
2020/21;Alle utdanningsprogram;vg 3;Vestfold;1 889;13;36;108;30
2020/21;Alle utdanningsprogram;Totalt;Thor Heyerdahl videregående skole;1 270;9;11;104;30
2020/21;BA;Totalt;Thor Heyerdahl videregående skole;95;0;0;11;4
2020/21;EL;Totalt;Thor Heyerdahl videregående skole;94;0;0;1;0
2020/21;HS;Totalt;Thor Heyerdahl videregående skole;126;0;4;15;5
2020/21;ID;Totalt;Thor Heyerdahl videregående skole;176;0;0;5;1
2020/21;MD;Totalt;Thor Heyerdahl videregående skole;72;0;0;4;1
2020/21;ME;Totalt;Thor Heyerdahl videregående skole;76;0;0;7;2
2020/21;PB;Totalt;Thor Heyerdahl videregående skole;70;0;2;8;4
2020/21;RM;Totalt;Thor Heyerdahl videregående skole;34;0;0;10;2
2020/21;SR;Totalt;Thor Heyerdahl videregående skole;39;0;0;6;2
2020/21;SS;Totalt;Thor Heyerdahl videregående skole;24;0;1;8;0
2020/21;ST;Totalt;Thor Heyerdahl videregående skole;384;9;1;15;2
2020/21;TP;Totalt;Thor Heyerdahl videregående skole;80;0;3;14;7
2020/21;BA;vg 1;Thor Heyerdahl videregående skole;57;0;0;4;3
2020/21;EL;vg 1;Thor Heyerdahl videregående skole;48;0;0;1;0
2020/21;HS;vg 1;Thor Heyerdahl videregående skole;59;0;2;11;3
2020/21;ID;vg 1;Thor Heyerdahl videregående skole;60;0;0;2;1
2020/21;MD;vg 1;Thor Heyerdahl videregående skole;31;0;0;1;0
2020/21;ME;vg 1;Thor Heyerdahl videregående skole;22;0;0;4;1
2020/21;RM;vg 1;Thor Heyerdahl videregående skole;13;0;0;7;1
2020/21;SR;vg 1;Thor Heyerdahl videregående skole;39;0;0;6;2
2020/21;ST;vg 1;Thor Heyerdahl videregående skole;113;0;0;11;1
2020/21;TP;vg 1;Thor Heyerdahl videregående skole;48;0;2;9;3
2020/21;Alle utdanningsprogram;vg 1;Thor Heyerdahl videregående skole;490;0;4;56;15
2020/21;BA;vg 2;Thor Heyerdahl videregående skole;38;0;0;7;1
2020/21;EL;vg 2;Thor Heyerdahl videregående skole;46;0;0;0;0
2020/21;HS;vg 2;Thor Heyerdahl videregående skole;67;0;2;4;2
2020/21;ID;vg 2;Thor Heyerdahl videregående skole;63;0;0;1;0
2020/21;MD;vg 2;Thor Heyerdahl videregående skole;19;0;0;2;0
2020/21;ME;vg 2;Thor Heyerdahl videregående skole;28;0;0;3;1
2020/21;RM;vg 2;Thor Heyerdahl videregående skole;21;0;0;3;1
2020/21;SS;vg 2;Thor Heyerdahl videregående skole;24;0;1;8;0
2020/21;ST;vg 2;Thor Heyerdahl videregående skole;126;5;1;4;0
2020/21;TP;vg 2;Thor Heyerdahl videregående skole;32;0;1;5;4
2020/21;Alle utdanningsprogram;vg 2;Thor Heyerdahl videregående skole;464;5;5;37;9
2020/21;ID;vg 3;Thor Heyerdahl videregående skole;53;0;0;2;0
2020/21;MD;vg 3;Thor Heyerdahl videregående skole;22;0;0;1;1
2020/21;ME;vg 3;Thor Heyerdahl videregående skole;26;0;0;0;0
2020/21;PB;vg 3;Thor Heyerdahl videregående skole;70;0;2;8;4
2020/21;ST;vg 3;Thor Heyerdahl videregående skole;145;4;0;0;1
2020/21;Alle utdanningsprogram;vg 3;Thor Heyerdahl videregående skole;316;4;2;11;6
2020/21;Alle utdanningsprogram;Totalt;Sandefjord videregående skole;1 603;17;55;136;66
2020/21;DH;Totalt;Sandefjord videregående skole;33;1;0;4;1
2020/21;EL;Totalt;Sandefjord videregående skole;60;0;3;1;3
2020/21;FD;Totalt;Sandefjord videregående skole;17;0;2;5;3
2020/21;HS;Totalt;Sandefjord videregående skole;194;0;10;21;20
2020/21;ID;Totalt;Sandefjord videregående skole;86;0;1;3;1
2020/21;IM;Totalt;Sandefjord videregående skole;31;0;0;0;0
2020/21;KD;Totalt;Sandefjord videregående skole;51;0;1;10;6
2020/21;MD;Totalt;Sandefjord videregående skole;108;9;4;3;2
2020/21;PB;Totalt;Sandefjord videregående skole;65;1;3;4;2
2020/21;RM;Totalt;Sandefjord videregående skole;31;1;0;6;3
2020/21;SR;Totalt;Sandefjord videregående skole;56;0;2;8;4
2020/21;SS;Totalt;Sandefjord videregående skole;105;0;2;9;2
2020/21;ST;Totalt;Sandefjord videregående skole;711;5;25;43;6
2020/21;TP;Totalt;Sandefjord videregående skole;55;0;2;19;13
2020/21;EL;vg 1;Sandefjord videregående skole;26;0;1;0;1
2020/21;FD;vg 1;Sandefjord videregående skole;17;0;2;5;3
2020/21;HS;vg 1;Sandefjord videregående skole;81;0;5;13;14
2020/21;ID;vg 1;Sandefjord videregående skole;28;0;0;1;1
2020/21;IM;vg 1;Sandefjord videregående skole;31;0;0;0;0
2020/21;KD;vg 1;Sandefjord videregående skole;19;0;1;4;3
2020/21;MD;vg 1;Sandefjord videregående skole;31;5;2;1;0
2020/21;RM;vg 1;Sandefjord videregående skole;22;0;0;3;3
2020/21;SR;vg 1;Sandefjord videregående skole;56;0;2;8;4
2020/21;ST;vg 1;Sandefjord videregående skole;250;2;18;11;2
2020/21;TP;vg 1;Sandefjord videregående skole;30;0;1;17;9
2020/21;Alle utdanningsprogram;vg 1;Sandefjord videregående skole;591;7;32;63;40
2020/21;DH;vg 2;Sandefjord videregående skole;29;1;0;2;1
2020/21;EL;vg 2;Sandefjord videregående skole;26;0;1;1;1
2020/21;HS;vg 2;Sandefjord videregående skole;93;0;3;7;5
2020/21;ID;vg 2;Sandefjord videregående skole;30;0;1;1;0
2020/21;KD;vg 2;Sandefjord videregående skole;16;0;0;3;3
2020/21;MD;vg 2;Sandefjord videregående skole;39;3;2;0;1
2020/21;RM;vg 2;Sandefjord videregående skole;9;1;0;3;0
2020/21;SS;vg 2;Sandefjord videregående skole;105;0;2;9;2
2020/21;ST;vg 2;Sandefjord videregående skole;195;2;2;18;3
2020/21;TP;vg 2;Sandefjord videregående skole;25;0;1;2;4
2020/21;Alle utdanningsprogram;vg 2;Sandefjord videregående skole;567;7;12;46;20
2020/21;DH;vg 3;Sandefjord videregående skole;4;0;0;2;0
2020/21;EL;vg 3;Sandefjord videregående skole;8;0;1;0;1
2020/21;HS;vg 3;Sandefjord videregående skole;20;0;2;1;1
2020/21;ID;vg 3;Sandefjord videregående skole;28;0;0;1;0
2020/21;KD;vg 3;Sandefjord videregående skole;16;0;0;3;0
2020/21;MD;vg 3;Sandefjord videregående skole;38;1;0;2;1
2020/21;PB;vg 3;Sandefjord videregående skole;65;1;3;4;2
2020/21;ST;vg 3;Sandefjord videregående skole;266;1;5;14;1
2020/21;Alle utdanningsprogram;vg 3;Sandefjord videregående skole;445;3;11;27;6
2020/21;Alle utdanningsprogram;Totalt;Sande videregående skole;364;1;8;17;5
2020/21;EL;Totalt;Sande videregående skole;38;0;5;3;0
2020/21;HS;Totalt;Sande videregående skole;62;0;2;1;0
2020/21;ID;Totalt;Sande videregående skole;61;0;0;5;0
2020/21;ME;Totalt;Sande videregående skole;35;0;0;3;0
2020/21;PB;Totalt;Sande videregående skole;15;0;0;0;0
2020/21;ST;Totalt;Sande videregående skole;133;1;1;0;3
2020/21;TP;Totalt;Sande videregående skole;20;0;0;5;2
2020/21;EL;vg 1;Sande videregående skole;24;0;5;1;0
2020/21;HS;vg 1;Sande videregående skole;32;0;2;0;0
2020/21;ID;vg 1;Sande videregående skole;23;0;0;1;0
2020/21;ME;vg 1;Sande videregående skole;11;0;0;1;0
2020/21;ST;vg 1;Sande videregående skole;36;0;0;0;2
2020/21;TP;vg 1;Sande videregående skole;12;0;0;2;1
2020/21;Alle utdanningsprogram;vg 1;Sande videregående skole;138;0;7;5;3
2020/21;EL;vg 2;Sande videregående skole;14;0;0;2;0
2020/21;HS;vg 2;Sande videregående skole;30;0;0;1;0
2020/21;ID;vg 2;Sande videregående skole;19;0;0;1;0
2020/21;ME;vg 2;Sande videregående skole;10;0;0;0;0
2020/21;ST;vg 2;Sande videregående skole;51;0;0;0;1
2020/21;TP;vg 2;Sande videregående skole;8;0;0;3;1
2020/21;Alle utdanningsprogram;vg 2;Sande videregående skole;132;0;0;7;2
2020/21;ID;vg 3;Sande videregående skole;19;0;0;3;0
2020/21;ME;vg 3;Sande videregående skole;14;0;0;2;0
2020/21;PB;vg 3;Sande videregående skole;15;0;0;0;0
2020/21;ST;vg 3;Sande videregående skole;46;1;1;0;0
2020/21;Alle utdanningsprogram;vg 3;Sande videregående skole;94;1;1;5;0
2020/21;Alle utdanningsprogram;Totalt;Re videregående skole;760;0;11;14;4
2020/21;BA;Totalt;Re videregående skole;152;0;1;3;1
2020/21;HS;Totalt;Re videregående skole;128;0;0;2;2
2020/21;ID;Totalt;Re videregående skole;160;0;1;2;1
2020/21;PB;Totalt;Re videregående skole;28;0;0;1;0
2020/21;ST;Totalt;Re videregående skole;292;0;9;6;0
2020/21;BA;vg 1;Re videregående skole;79;0;0;0;1
2020/21;HS;vg 1;Re videregående skole;69;0;0;0;1
2020/21;ID;vg 1;Re videregående skole;59;0;0;0;0
2020/21;ST;vg 1;Re videregående skole;104;0;3;0;0
2020/21;Alle utdanningsprogram;vg 1;Re videregående skole;311;0;3;0;2
2020/21;BA;vg 2;Re videregående skole;73;0;1;3;0
2020/21;HS;vg 2;Re videregående skole;59;0;0;2;1
2020/21;ID;vg 2;Re videregående skole;56;0;1;1;1
2020/21;ST;vg 2;Re videregående skole;86;0;3;3;0
2020/21;Alle utdanningsprogram;vg 2;Re videregående skole;274;0;5;9;2
2020/21;ID;vg 3;Re videregående skole;45;0;0;1;0
2020/21;PB;vg 3;Re videregående skole;28;0;0;1;0
2020/21;ST;vg 3;Re videregående skole;102;0;3;3;0
2020/21;Alle utdanningsprogram;vg 3;Re videregående skole;175;0;3;5;0
2020/21;Alle utdanningsprogram;Totalt;Nøtterøy videregående skole;485;0;22;14;10
2020/21;HS;Totalt;Nøtterøy videregående skole;116;0;6;3;7
2020/21;PB;Totalt;Nøtterøy videregående skole;15;0;0;0;0
2020/21;ST;Totalt;Nøtterøy videregående skole;354;0;16;11;3
2020/21;HS;vg 1;Nøtterøy videregående skole;46;0;4;1;6
2020/21;ST;vg 1;Nøtterøy videregående skole;117;0;6;5;2
2020/21;Alle utdanningsprogram;vg 1;Nøtterøy videregående skole;163;0;10;6;8
2020/21;HS;vg 2;Nøtterøy videregående skole;54;0;2;2;1
2020/21;ST;vg 2;Nøtterøy videregående skole;137;0;8;2;0
2020/21;Alle utdanningsprogram;vg 2;Nøtterøy videregående skole;191;0;10;4;1
2020/21;HS;vg 3;Nøtterøy videregående skole;16;0;0;0;0
2020/21;PB;vg 3;Nøtterøy videregående skole;15;0;0;0;0
2020/21;ST;vg 3;Nøtterøy videregående skole;100;0;2;4;1
2020/21;Alle utdanningsprogram;vg 3;Nøtterøy videregående skole;131;0;2;4;1
2020/21;Alle utdanningsprogram;Totalt;Melsom videregående skole;150;0;10;12;10
2020/21;ME;Totalt;Melsom videregående skole;30;0;2;2;2
2020/21;NA;Totalt;Melsom videregående skole;69;0;3;9;5
2020/21;PB;Totalt;Melsom videregående skole;19;0;5;0;1
2020/21;ST;Totalt;Melsom videregående skole;32;0;0;1;2
2020/21;ME;vg 1;Melsom videregående skole;12;0;0;0;2
2020/21;NA;vg 1;Melsom videregående skole;42;0;2;5;4
2020/21;ST;vg 1;Melsom videregående skole;13;0;0;0;2
2020/21;Alle utdanningsprogram;vg 1;Melsom videregående skole;67;0;2;5;8
2020/21;ME;vg 2;Melsom videregående skole;5;0;2;1;0
2020/21;NA;vg 2;Melsom videregående skole;18;0;0;3;1
2020/21;ST;vg 2;Melsom videregående skole;4;0;0;1;0
2020/21;Alle utdanningsprogram;vg 2;Melsom videregående skole;27;0;2;5;1
2020/21;ME;vg 3;Melsom videregående skole;13;0;0;1;0
2020/21;NA;vg 3;Melsom videregående skole;9;0;1;1;0
2020/21;PB;vg 3;Melsom videregående skole;19;0;5;0;1
2020/21;ST;vg 3;Melsom videregående skole;15;0;0;0;0
2020/21;Alle utdanningsprogram;vg 3;Melsom videregående skole;56;0;6;2;1
2020/21;Alle utdanningsprogram;Totalt;Horten videregående skole;898;14;25;84;23
2020/21;DH;Totalt;Horten videregående skole;20;0;0;2;1
2020/21;EL;Totalt;Horten videregående skole;67;1;2;0;1
2020/21;FD;Totalt;Horten videregående skole;15;0;1;9;5
2020/21;HS;Totalt;Horten videregående skole;118;4;4;12;3
2020/21;ID;Totalt;Horten videregående skole;75;0;7;6;0
2020/21;IM;Totalt;Horten videregående skole;12;1;0;1;1
2020/21;ME;Totalt;Horten videregående skole;76;0;1;9;0
2020/21;PB;Totalt;Horten videregående skole;42;0;1;8;1
2020/21;SR;Totalt;Horten videregående skole;10;1;0;6;2
2020/21;SS;Totalt;Horten videregående skole;20;1;1;5;2
2020/21;ST;Totalt;Horten videregående skole;421;5;8;19;4
2020/21;TP;Totalt;Horten videregående skole;22;1;0;7;3
2020/21;EL;vg 1;Horten videregående skole;29;0;2;0;0
2020/21;FD;vg 1;Horten videregående skole;15;0;1;9;5
2020/21;HS;vg 1;Horten videregående skole;67;3;1;7;1
2020/21;ID;vg 1;Horten videregående skole;28;0;1;2;0
2020/21;IM;vg 1;Horten videregående skole;12;1;0;1;1
2020/21;ME;vg 1;Horten videregående skole;23;0;0;7;0
2020/21;SR;vg 1;Horten videregående skole;10;1;0;6;2
2020/21;ST;vg 1;Horten videregående skole;167;4;2;4;1
2020/21;TP;vg 1;Horten videregående skole;7;1;0;6;3
2020/21;Alle utdanningsprogram;vg 1;Horten videregående skole;358;10;7;42;13
2020/21;DH;vg 2;Horten videregående skole;20;0;0;2;1
2020/21;EL;vg 2;Horten videregående skole;30;1;0;0;0
2020/21;HS;vg 2;Horten videregående skole;51;1;3;5;2
2020/21;ID;vg 2;Horten videregående skole;21;0;6;2;0
2020/21;ME;vg 2;Horten videregående skole;27;0;1;2;0
2020/21;SS;vg 2;Horten videregående skole;20;1;1;5;2
2020/21;ST;vg 2;Horten videregående skole;137;0;6;5;1
2020/21;TP;vg 2;Horten videregående skole;15;0;0;1;0
2020/21;Alle utdanningsprogram;vg 2;Horten videregående skole;321;3;17;22;6
2020/21;EL;vg 3;Horten videregående skole;8;0;0;0;1
2020/21;ID;vg 3;Horten videregående skole;26;0;0;2;0
